mRNA_ID	Length
Pavir.5NG229600.1.v5.1	786
Pavir.5NG229681.1.v5.1	309
Pavir.5NG229700.1.v5.1	3878
Pavir.5NG229762.1.v5.1	321
Pavir.5NG229800.1.v5.1	923
Pavir.5NG229843.1.v5.1	1148
Pavir.5NG229881.1.v5.1	2370
Pavir.5NG229924.1.v5.1	456
Pavir.5NG230000.2.v5.1	735
Pavir.5NG230005.1.v5.1	819
Pavir.5NG230081.1.v5.1	814
Pavir.5NG230086.1.v5.1	389
Pavir.5NG230100.3.v5.1	1601
Pavir.5NG230162.1.v5.1	976
Pavir.5NG230167.1.v5.1	593
Pavir.5NG230200.4.v5.1	3464
Pavir.5NG230248.1.v5.1	384
Pavir.5NG230300.4.v5.1	2974
Pavir.5NG230329.1.v5.1	102
Pavir.5NG230410.1.v5.1	1257
Pavir.5NG230491.1.v5.1	1802
Pavir.5NG230700.1.v5.1	2503
Pavir.5NG230800.1.v5.1	2507
Pavir.5NG231000.1.v5.1	1133
Pavir.5NG231100.1.v5.1	1176
Pavir.5NG231200.2.v5.1	4522
Pavir.5NG231281.1.v5.1	591
Pavir.5NG231300.1.v5.1	5062
Pavir.5NG231381.1.v5.1	227
Pavir.5NG231462.1.v5.1	4932
Pavir.5NG231543.1.v5.1	893
Pavir.5NG231700.1.v5.1	3089
Pavir.5NG231781.1.v5.1	1073
Pavir.5NG231800.1.v5.1	1822
Pavir.5NG231862.1.v5.1	558
Pavir.5NG231943.1.v5.1	120
Pavir.5NG232100.2.v5.1	1291
Pavir.5NG232181.1.v5.1	727
Pavir.5NG232400.4.v5.1	2328
Pavir.5NG232481.1.v5.1	102
Pavir.5NG232500.2.v5.1	381
Pavir.5NG232562.1.v5.1	1208
Pavir.5NG232643.1.v5.1	927
Pavir.5NG232700.1.v5.1	1524
Pavir.5NG232724.1.v5.1	658
Pavir.5NG232781.1.v5.1	1563
Pavir.5NG232800.1.v5.1	1299
Pavir.5NG232900.1.v5.1	564
Pavir.5NG233100.1.v5.1	5600
Pavir.5NG233181.1.v5.1	429
Pavir.5NG233200.1.v5.1	213
Pavir.5NG233600.2.v5.1	1602
Pavir.5NG233681.1.v5.1	1140
Pavir.5NG234100.1.v5.1	2849
Pavir.5NG234200.2.v5.1	2268
Pavir.5NG234300.1.v5.1	3069
Pavir.5NG234600.1.v5.1	641
Pavir.5NG234700.2.v5.1	4001
Pavir.5NG234781.1.v5.1	411
Pavir.5NG234900.7.v5.1	3875
Pavir.5NG234981.1.v5.1	255
Pavir.5NG235062.1.v5.1	402
Pavir.5NG235100.1.v5.1	657
Pavir.5NG235300.4.v5.1	3243
Pavir.5NG235400.1.v5.1	4674
Pavir.5NG235481.1.v5.1	612
Pavir.5NG235600.1.v5.1	1757
Pavir.5NG235681.1.v5.1	324
Pavir.5NG235700.6.v5.1	1949
Pavir.5NG235762.1.v5.1	1062
Pavir.5NG235900.1.v5.1	1686
Pavir.5NG236100.7.v5.1	2133
Pavir.5NG236181.1.v5.1	648
Pavir.5NG236200.1.v5.1	189
Pavir.5NG236400.3.v5.1	1874
Pavir.5NG236500.11.v5.1	2215
Pavir.5NG236700.6.v5.1	2730
Pavir.5NG236800.2.v5.1	919
Pavir.5NG236900.1.v5.1	1109
Pavir.5NG237000.1.v5.1	615
Pavir.5NG237100.1.v5.1	3685
Pavir.5NG237200.2.v5.1	1087
Pavir.5NG237300.1.v5.1	1629
Pavir.5NG237500.1.v5.1	795
Pavir.5NG237600.1.v5.1	1176
Pavir.5NG237700.1.v5.1	2061
Pavir.5NG237800.1.v5.1	1513
Pavir.5NG237881.1.v5.1	723
Pavir.5NG237900.1.v5.1	1271
Pavir.5NG238100.1.v5.1	1201
Pavir.5NG238200.4.v5.1	988
Pavir.5NG238281.1.v5.1	835
Pavir.5NG238300.1.v5.1	3039
Pavir.5NG238400.8.v5.1	2077
Pavir.5NG238500.1.v5.1	1344
Pavir.5NG238600.2.v5.1	2746
Pavir.5NG238700.15.v5.1	3822
Pavir.5NG238781.1.v5.1	369
Pavir.5NG239000.1.v5.1	1124
Pavir.5NG239081.1.v5.1	732
Pavir.5NG239100.2.v5.1	2009
Pavir.5NG239162.1.v5.1	315
Pavir.5NG239200.1.v5.1	2848
Pavir.5NG239300.1.v5.1	2149
Pavir.5NG239400.2.v5.1	1361
Pavir.5NG239500.2.v5.1	1333
Pavir.5NG239600.1.v5.1	1626
Pavir.5NG239900.1.v5.1	1041
Pavir.5NG240100.5.v5.1	3358
Pavir.5NG240181.1.v5.1	632
Pavir.5NG240262.1.v5.1	2215
Pavir.5NG240300.3.v5.1	5105
Pavir.5NG240400.5.v5.1	2972
Pavir.5NG240500.1.v5.1	997
Pavir.5NG240600.3.v5.1	3226
Pavir.5NG240681.1.v5.1	345
Pavir.5NG240762.1.v5.1	1737
Pavir.5NG240843.1.v5.1	2413
Pavir.5NG240900.1.v5.1	2289
Pavir.5NG241100.1.v5.1	1361
Pavir.5NG241200.1.v5.1	1968
Pavir.5NG241400.1.v5.1	315
Pavir.5NG241500.1.v5.1	809
Pavir.5NG241700.4.v5.1	1191
Pavir.5NG241900.2.v5.1	3477
Pavir.5NG242100.1.v5.1	1360
Pavir.5NG242200.1.v5.1	1056
Pavir.5NG242300.2.v5.1	1793
Pavir.5NG242400.7.v5.1	8130
Pavir.5NG242481.1.v5.1	516
Pavir.5NG242500.4.v5.1	1625
Pavir.5NG242581.1.v5.1	282
Pavir.5NG242600.3.v5.1	2960
Pavir.5NG242681.5.v5.1	3196
Pavir.5NG242762.1.v5.1	391
Pavir.5NG242843.1.v5.1	391
Pavir.5NG242924.1.v5.1	1058
Pavir.5NG243005.1.v5.1	198
Pavir.5NG243086.1.v5.1	462
Pavir.5NG243100.1.v5.1	2791
Pavir.5NG243167.1.v5.1	441
Pavir.5NG243181.1.v5.1	1555
Pavir.5NG243400.1.v5.1	2701
Pavir.5NG243481.1.v5.1	639
Pavir.5NG243562.1.v5.1	570
Pavir.5NG243900.1.v5.1	1081
Pavir.5NG243981.1.v5.1	817
Pavir.5NG244000.1.v5.1	558
Pavir.5NG244062.1.v5.1	918
Pavir.5NG244100.1.v5.1	1014
Pavir.5NG244400.10.v5.1	2290
Pavir.5NG244600.6.v5.1	2110
Pavir.5NG245000.1.v5.1	3207
Pavir.5NG245100.2.v5.1	3610
Pavir.5NG245300.6.v5.1	2169
Pavir.5NG245600.3.v5.1	2873
Pavir.5NG246000.1.v5.1	2165
Pavir.5NG246300.2.v5.1	3128
Pavir.5NG246381.9.v5.1	3450
Pavir.5NG246400.2.v5.1	1409
Pavir.5NG246600.3.v5.1	1376
Pavir.5NG246681.1.v5.1	1032
Pavir.5NG246700.2.v5.1	1509
Pavir.5NG246762.1.v5.1	183
Pavir.5NG247200.1.v5.1	2210
Pavir.5NG247281.1.v5.1	1296
Pavir.5NG247300.1.v5.1	1712
Pavir.5NG247800.1.v5.1	1585
Pavir.5NG247881.1.v5.1	321
Pavir.5NG247900.5.v5.1	3547
Pavir.5NG248000.1.v5.1	777
Pavir.5NG248081.1.v5.1	663
Pavir.5NG248100.1.v5.1	863
Pavir.5NG248200.1.v5.1	1398
Pavir.5NG248281.1.v5.1	513
Pavir.5NG248400.3.v5.1	1427
Pavir.5NG248481.1.v5.1	522
Pavir.5NG248500.1.v5.1	1381
Pavir.5NG248581.1.v5.1	220
Pavir.5NG248700.2.v5.1	1155
Pavir.5NG248781.1.v5.1	1572
Pavir.5NG248900.1.v5.1	1525
Pavir.5NG249000.1.v5.1	1321
Pavir.5NG249200.1.v5.1	1312
Pavir.5NG249281.1.v5.1	913
Pavir.5NG249700.1.v5.1	1289
Pavir.5NG249781.1.v5.1	735
Pavir.5NG249800.1.v5.1	1104
Pavir.5NG249900.5.v5.1	1800
Pavir.5NG250300.1.v5.1	1777
Pavir.5NG250400.1.v5.1	1223
Pavir.5NG250500.1.v5.1	489
Pavir.5NG250600.1.v5.1	401
Pavir.5NG250700.1.v5.1	3114
Pavir.5NG250800.1.v5.1	627
Pavir.5NG250881.1.v5.1	1662
Pavir.5NG251000.1.v5.1	1568
Pavir.5NG251081.1.v5.1	882
Pavir.5NG251200.5.v5.1	3177
Pavir.5NG251400.2.v5.1	2218
Pavir.5NG251600.1.v5.1	1495
Pavir.5NG251700.11.v5.1	3347
Pavir.5NG251800.1.v5.1	123
Pavir.5NG251881.1.v5.1	438
Pavir.5NG251900.2.v5.1	4095
Pavir.5NG251981.1.v5.1	387
Pavir.5NG252400.1.v5.1	2203
Pavir.5NG252600.1.v5.1	907
Pavir.5NG252681.1.v5.1	915
Pavir.5NG252700.2.v5.1	2160
Pavir.5NG252762.1.v5.1	553
Pavir.5NG252781.1.v5.1	486
Pavir.5NG253100.1.v5.1	1412
Pavir.5NG253200.1.v5.1	2025
Pavir.5NG253400.1.v5.1	660
Pavir.5NG253481.2.v5.1	1563
Pavir.5NG254000.1.v5.1	1023
Pavir.5NG254100.3.v5.1	1351
Pavir.5NG254300.1.v5.1	1568
Pavir.5NG254381.1.v5.1	483
Pavir.5NG255400.1.v5.1	363
Pavir.5NG255481.1.v5.1	1464
Pavir.5NG255562.1.v5.1	1639
Pavir.5NG255600.2.v5.1	1305
Pavir.5NG255643.1.v5.1	213
Pavir.5NG255800.2.v5.1	874
Pavir.5NG255881.2.v5.1	3595
Pavir.5NG255962.1.v5.1	630
Pavir.5NG256100.1.v5.1	2395
Pavir.5NG256181.1.v5.1	1370
Pavir.5NG256200.1.v5.1	1176
Pavir.5NG256400.2.v5.1	2409
Pavir.5NG256481.1.v5.1	1043
Pavir.5NG256600.1.v5.1	578
Pavir.5NG256681.1.v5.1	453
Pavir.5NG256700.1.v5.1	114
Pavir.5NG256800.1.v5.1	120
Pavir.5NG256900.1.v5.1	616
Pavir.5NG257000.1.v5.1	1878
Pavir.5NG257200.2.v5.1	4513
Pavir.5NG257300.3.v5.1	1613
Pavir.5NG257400.1.v5.1	675
Pavir.5NG257500.1.v5.1	6689
Pavir.5NG257581.1.v5.1	318
Pavir.5NG257662.1.v5.1	1515
Pavir.5NG257743.2.v5.1	378
Pavir.5NG258000.1.v5.1	822
Pavir.5NG258100.4.v5.1	1905
Pavir.5NG258181.1.v5.1	345
Pavir.5NG258200.1.v5.1	862
Pavir.5NG258400.4.v5.1	3449
Pavir.5NG258500.1.v5.1	1222
Pavir.5NG258600.1.v5.1	2754
Pavir.5NG258681.1.v5.1	726
Pavir.5NG259000.5.v5.1	1052
Pavir.5NG259200.1.v5.1	1117
Pavir.5NG259400.4.v5.1	3084
Pavir.5NG259481.1.v5.1	1980
Pavir.5NG259562.1.v5.1	1011
Pavir.5NG259643.1.v5.1	2450
Pavir.5NG259724.1.v5.1	327
Pavir.5NG260000.1.v5.1	2074
Pavir.5NG260100.4.v5.1	2600
Pavir.5NG260600.2.v5.1	1041
Pavir.5NG260700.1.v5.1	3281
Pavir.5NG260781.1.v5.1	926
Pavir.5NG261500.1.v5.1	1255
Pavir.5NG261700.1.v5.1	1212
Pavir.5NG261800.5.v5.1	3169
Pavir.5NG261900.1.v5.1	1133
Pavir.5NG261940.1.v5.1	2010
Pavir.5NG262100.1.v5.1	2454
Pavir.5NG262240.1.v5.1	393
Pavir.5NG262400.1.v5.1	451
Pavir.5NG262500.4.v5.1	1834
Pavir.5NG262540.3.v5.1	2622
Pavir.5NG262600.1.v5.1	3180
Pavir.5NG262700.1.v5.1	1563
Pavir.5NG262800.4.v5.1	1746
Pavir.5NG262840.1.v5.1	505
Pavir.5NG262900.1.v5.1	1519
Pavir.5NG263000.2.v5.1	1660
Pavir.5NG263100.1.v5.1	2391
Pavir.5NG263280.1.v5.1	1563
Pavir.5NG263300.2.v5.1	1843
Pavir.5NG263400.1.v5.1	552
Pavir.5NG263500.2.v5.1	1104
Pavir.5NG263734.10.v5.1	3204
Pavir.5NG263740.1.v5.1	1785
Pavir.5NG263800.2.v5.1	1191
Pavir.5NG264200.1.v5.1	1971
Pavir.5NG264240.1.v5.1	1500
Pavir.5NG264400.2.v5.1	1616
Pavir.5NG264401.1.v5.1	1640
Pavir.5NG264402.1.v5.1	765
Pavir.5NG264403.2.v5.1	3194
Pavir.5NG264404.1.v5.1	2981
Pavir.5NG264405.4.v5.1	4260
Pavir.5NG264406.1.v5.1	1973
Pavir.5NG264407.1.v5.1	1774
Pavir.5NG264408.1.v5.1	726
Pavir.5NG264409.1.v5.1	693
Pavir.5NG264410.1.v5.1	428
Pavir.5NG264411.1.v5.1	234
Pavir.5NG264412.2.v5.1	807
Pavir.5NG264413.1.v5.1	348
Pavir.5NG264414.1.v5.1	480
Pavir.5NG264415.2.v5.1	2217
Pavir.5NG264416.13.v5.1	3630
Pavir.5NG264417.15.v5.1	5003
Pavir.5NG264418.1.v5.1	312
Pavir.5NG264419.1.v5.1	3009
Pavir.5NG264420.2.v5.1	1924
Pavir.5NG264421.1.v5.1	576
Pavir.5NG264422.1.v5.1	558
Pavir.5NG264423.1.v5.1	1910
Pavir.5NG264424.1.v5.1	283
Pavir.5NG264425.1.v5.1	1548
Pavir.5NG264426.1.v5.1	882
Pavir.5NG264640.1.v5.1	1110
Pavir.5NG264680.1.v5.1	1120
Pavir.5NG264700.1.v5.1	5086
Pavir.5NG264800.4.v5.1	2130
Pavir.5NG264900.1.v5.1	5334
Pavir.5NG265000.2.v5.1	2208
Pavir.5NG265100.1.v5.1	1504
Pavir.5NG265101.1.v5.1	543
Pavir.5NG265102.1.v5.1	175
Pavir.5NG265103.2.v5.1	1427
Pavir.5NG265104.1.v5.1	279
Pavir.5NG265300.7.v5.1	2661
Pavir.5NG265400.3.v5.1	1202
Pavir.5NG265500.1.v5.1	2436
Pavir.5NG265800.2.v5.1	1094
Pavir.5NG265900.1.v5.1	1788
Pavir.5NG268508.1.v5.1	604
Pavir.5NG268600.1.v5.1	793
Pavir.5NG269000.3.v5.1	2083
Pavir.5NG269100.1.v5.1	540
Pavir.5NG269300.1.v5.1	1668
Pavir.5NG269400.2.v5.1	855
Pavir.5NG269500.1.v5.1	1038
Pavir.5NG270000.2.v5.1	899
Pavir.5NG270100.1.v5.1	1929
Pavir.5NG270200.1.v5.1	1407
Pavir.5NG270300.2.v5.1	1782
Pavir.5NG270400.1.v5.1	2198
Pavir.5NG270440.1.v5.1	2697
Pavir.5NG270500.1.v5.1	1071
Pavir.5NG270600.1.v5.1	600
Pavir.5NG270640.1.v5.1	483
Pavir.5NG270800.1.v5.1	634
Pavir.5NG270900.2.v5.1	809
Pavir.5NG271000.2.v5.1	1014
Pavir.5NG271100.2.v5.1	4810
Pavir.5NG271200.1.v5.1	1382
Pavir.5NG271300.1.v5.1	1393
Pavir.5NG271440.1.v5.1	833
Pavir.5NG271740.1.v5.1	723
Pavir.5NG271800.4.v5.1	4405
Pavir.5NG271900.3.v5.1	2489
Pavir.5NG272200.1.v5.1	1963
Pavir.5NG272240.1.v5.1	541
Pavir.5NG272300.1.v5.1	911
Pavir.5NG272400.1.v5.1	1142
Pavir.5NG272500.3.v5.1	3225
Pavir.5NG272600.1.v5.1	713
Pavir.5NG272680.1.v5.1	447
Pavir.5NG272800.1.v5.1	1334
Pavir.5NG272840.1.v5.1	732
Pavir.5NG273000.1.v5.1	512
Pavir.5NG273100.1.v5.1	1362
Pavir.5NG273120.1.v5.1	3184
Pavir.5NG273240.3.v5.1	2495
Pavir.5NG273700.4.v5.1	1922
Pavir.5NG274000.1.v5.1	1504
Pavir.5NG274100.1.v5.1	2190
Pavir.5NG274140.1.v5.1	726
Pavir.5NG274300.1.v5.1	3144
Pavir.5NG274440.1.v5.1	717
Pavir.5NG274580.1.v5.1	774
Pavir.5NG274600.4.v5.1	1482
Pavir.5NG274700.2.v5.1	792
Pavir.5NG274740.1.v5.1	408
Pavir.5NG274900.1.v5.1	1049
Pavir.5NG275000.3.v5.1	1371
Pavir.5NG275020.1.v5.1	532
Pavir.5NG275040.1.v5.1	1064
Pavir.5NG275100.1.v5.1	3021
Pavir.5NG275180.1.v5.1	831
Pavir.5NG275200.1.v5.1	1182
Pavir.5NG275400.17.v5.1	2921
Pavir.5NG275440.1.v5.1	1278
Pavir.5NG275460.1.v5.1	2118
Pavir.5NG275480.1.v5.1	916
Pavir.5NG275500.1.v5.1	1560
Pavir.5NG275540.1.v5.1	321
Pavir.5NG275600.3.v5.1	2287
Pavir.5NG275620.1.v5.1	387
Pavir.5NG275700.1.v5.1	1826
Pavir.5NG275840.1.v5.1	1590
Pavir.5NG275900.1.v5.1	1914
Pavir.5NG275901.1.v5.1	1602
Pavir.5NG276000.1.v5.1	1814
Pavir.5NG276100.1.v5.1	1679
Pavir.5NG276200.1.v5.1	657
Pavir.5NG276300.2.v5.1	1167
Pavir.5NG276341.1.v5.1	1555
Pavir.5NG276400.1.v5.1	2011
Pavir.5NG276500.1.v5.1	147
Pavir.5NG276600.1.v5.1	1436
Pavir.5NG276781.1.v5.1	471
Pavir.5NG276800.1.v5.1	1373
Pavir.5NG278400.1.v5.1	1500
Pavir.5NG278500.1.v5.1	2110
Pavir.5NG278700.3.v5.1	1717
Pavir.5NG278800.6.v5.1	2246
Pavir.5NG278900.1.v5.1	872
Pavir.5NG279100.5.v5.1	2851
Pavir.5NG279200.1.v5.1	2871
Pavir.5NG279300.1.v5.1	706
Pavir.5NG279400.1.v5.1	2361
Pavir.5NG279500.2.v5.1	1719
Pavir.5NG279734.7.v5.1	2723
Pavir.5NG279800.4.v5.1	1601
Pavir.5NG279900.1.v5.1	2205
Pavir.5NG279934.1.v5.1	453
Pavir.5NG280100.1.v5.1	426
Pavir.5NG280200.2.v5.1	2009
Pavir.5NG280300.1.v5.1	546
Pavir.5NG280400.16.v5.1	3582
Pavir.5NG280434.1.v5.1	1252
Pavir.5NG280500.3.v5.1	3840
Pavir.5NG280800.1.v5.1	1193
Pavir.5NG280900.1.v5.1	2909
Pavir.5NG281000.1.v5.1	798
Pavir.5NG281100.4.v5.1	2338
Pavir.5NG281300.6.v5.1	3371
Pavir.5NG281400.4.v5.1	1995
Pavir.5NG281500.1.v5.1	1416
Pavir.5NG281600.3.v5.1	1621
Pavir.5NG281700.1.v5.1	237
Pavir.5NG281800.4.v5.1	1462
Pavir.5NG281900.1.v5.1	796
Pavir.5NG282000.1.v5.1	739
Pavir.5NG282200.2.v5.1	2007
Pavir.5NG282400.2.v5.1	799
Pavir.5NG282500.2.v5.1	1904
Pavir.5NG282600.2.v5.1	1068
Pavir.5NG282834.1.v5.1	933
Pavir.5NG283034.1.v5.1	783
Pavir.5NG283100.3.v5.1	2940
Pavir.5NG283200.1.v5.1	2546
Pavir.5NG283300.1.v5.1	2316
Pavir.5NG283500.1.v5.1	2169
Pavir.5NG283600.1.v5.1	1477
Pavir.5NG283900.1.v5.1	831
Pavir.5NG284000.1.v5.1	2523
Pavir.5NG284068.1.v5.1	784
Pavir.5NG284134.1.v5.1	465
Pavir.5NG284200.1.v5.1	1437
Pavir.5NG284300.1.v5.1	912
Pavir.5NG284400.2.v5.1	1094
Pavir.5NG284500.1.v5.1	3938
Pavir.5NG284600.9.v5.1	3635
Pavir.5NG284700.4.v5.1	3173
Pavir.5NG284900.1.v5.1	693
Pavir.5NG284934.1.v5.1	417
Pavir.5NG285200.1.v5.1	2019
Pavir.5NG285500.2.v5.1	1418
Pavir.5NG285600.2.v5.1	1800
Pavir.5NG285681.1.v5.1	1376
Pavir.5NG286000.1.v5.1	1256
Pavir.5NG286081.1.v5.1	987
Pavir.5NG286162.1.v5.1	2402
Pavir.5NG286200.1.v5.1	432
Pavir.5NG286243.1.v5.1	847
Pavir.5NG286300.5.v5.1	4641
Pavir.5NG286400.1.v5.1	564
Pavir.5NG286468.1.v5.1	913
Pavir.5NG286668.1.v5.1	1272
Pavir.5NG286734.1.v5.1	335
Pavir.5NG287534.1.v5.1	1692
Pavir.5NG287600.1.v5.1	1457
Pavir.5NG287702.1.v5.1	1101
Pavir.5NG287834.1.v5.1	498
Pavir.5NG287934.1.v5.1	363
Pavir.5NG288534.1.v5.1	774
Pavir.5NG288834.1.v5.1	819
Pavir.5NG288900.3.v5.1	1627
Pavir.5NG288981.1.v5.1	1557
Pavir.5NG289300.2.v5.1	1220
Pavir.5NG290000.2.v5.1	2076
Pavir.5NG290081.1.v5.1	730
Pavir.5NG290102.1.v5.1	752
Pavir.5NG290162.1.v5.1	408
Pavir.5NG290243.1.v5.1	963
Pavir.5NG290800.1.v5.1	639
Pavir.5NG290881.1.v5.1	851
Pavir.5NG290962.1.v5.1	363
Pavir.5NG291168.1.v5.1	1101
Pavir.5NG291336.1.v5.1	432
Pavir.5NG293200.1.v5.1	773
Pavir.5NG293500.2.v5.1	840
Pavir.5NG293700.2.v5.1	1080
Pavir.5NG293736.1.v5.1	1561
Pavir.5NG293800.3.v5.1	2211
Pavir.5NG293900.1.v5.1	1341
Pavir.5NG294000.2.v5.1	414
Pavir.5NG294200.1.v5.1	1405
Pavir.5NG294400.2.v5.1	1143
Pavir.5NG294481.1.v5.1	573
Pavir.5NG294700.5.v5.1	2516
Pavir.5NG295000.1.v5.1	2244
Pavir.5NG295100.1.v5.1	621
Pavir.5NG295242.1.v5.1	1828
Pavir.5NG295300.1.v5.1	2271
Pavir.5NG295542.1.v5.1	339
Pavir.5NG295784.1.v5.1	441
Pavir.5NG295800.3.v5.1	2266
Pavir.5NG295842.5.v5.1	1113
Pavir.5NG295900.2.v5.1	2314
Pavir.5NG296100.2.v5.1	2161
Pavir.5NG296400.2.v5.1	1181
Pavir.5NG296800.4.v5.1	1285
Pavir.5NG296900.1.v5.1	984
Pavir.5NG297100.1.v5.1	1065
Pavir.5NG297200.3.v5.1	3329
Pavir.5NG297370.1.v5.1	3175
Pavir.5NG297400.2.v5.1	1155
Pavir.5NG297500.1.v5.1	1587
Pavir.5NG297600.1.v5.1	1612
Pavir.5NG297700.3.v5.1	1635
Pavir.5NG297742.1.v5.1	375
Pavir.5NG297900.1.v5.1	1742
Pavir.5NG298000.1.v5.1	1161
Pavir.5NG298100.1.v5.1	1051
Pavir.5NG298200.3.v5.1	1581
Pavir.5NG298242.2.v5.1	1411
Pavir.5NG298400.1.v5.1	3187
Pavir.5NG298500.4.v5.1	1943
Pavir.5NG299042.1.v5.1	345
Pavir.5NG299400.3.v5.1	3453
Pavir.5NG299584.1.v5.1	3182
Pavir.5NG299600.2.v5.1	1516
Pavir.5NG299700.1.v5.1	1933
Pavir.5NG299800.1.v5.1	492
Pavir.5NG299900.1.v5.1	2936
Pavir.5NG300000.4.v5.1	2278
Pavir.5NG300100.1.v5.1	1131
Pavir.5NG300126.1.v5.1	1063
Pavir.5NG300200.2.v5.1	3008
Pavir.5NG300300.2.v5.1	2963
Pavir.5NG300342.1.v5.1	417
Pavir.5NG300500.11.v5.1	1013
Pavir.5NG300600.1.v5.1	1179
Pavir.5NG300668.1.v5.1	771
Pavir.5NG300850.1.v5.1	1017
Pavir.5NG300900.4.v5.1	2228
Pavir.5NG301000.20.v5.1	3883
Pavir.5NG301004.1.v5.1	528
Pavir.5NG301142.1.v5.1	658
Pavir.5NG301200.1.v5.1	330
Pavir.5NG301300.2.v5.1	3202
Pavir.5NG301400.1.v5.1	2793
Pavir.5NG301485.1.v5.1	825
Pavir.5NG301684.1.v5.1	375
Pavir.5NG301700.1.v5.1	693
Pavir.5NG301785.2.v5.1	2071
Pavir.5NG301870.1.v5.1	3019
Pavir.5NG301955.1.v5.1	606
Pavir.5NG302040.1.v5.1	522
Pavir.5NG302226.1.v5.1	531
Pavir.5NG303100.2.v5.1	3397
Pavir.5NG303200.2.v5.1	943
Pavir.5NG303281.1.v5.1	582
Pavir.5NG303600.1.v5.1	1217
Pavir.5NG303681.1.v5.1	1152
Pavir.5NG303762.1.v5.1	399
Pavir.5NG303800.2.v5.1	609
Pavir.5NG303843.1.v5.1	867
Pavir.5NG303900.2.v5.1	3112
Pavir.5NG305100.1.v5.1	309
Pavir.5NG305181.1.v5.1	480
Pavir.5NG305262.1.v5.1	870
Pavir.5NG305343.1.v5.1	882
Pavir.5NG305424.1.v5.1	576
Pavir.5NG305505.2.v5.1	4263
Pavir.5NG305800.1.v5.1	1211
Pavir.5NG306000.7.v5.1	4295
Pavir.5NG306081.1.v5.1	1272
Pavir.5NG306200.1.v5.1	390
Pavir.5NG306281.1.v5.1	4683
Pavir.5NG306400.2.v5.1	1311
Pavir.5NG306481.1.v5.1	252
Pavir.5NG307850.1.v5.1	561
Pavir.5NG308300.4.v5.1	4394
Pavir.5NG308500.4.v5.1	4797
Pavir.5NG308700.1.v5.1	2196
Pavir.5NG308900.1.v5.1	7129
Pavir.5NG308950.3.v5.1	2730
Pavir.5NG309001.2.v5.1	731
Pavir.5NG309200.2.v5.1	429
Pavir.5NG309300.1.v5.1	589
Pavir.5NG309500.1.v5.1	2015
Pavir.5NG309900.1.v5.1	1624
Pavir.5NG310000.1.v5.1	5200
Pavir.5NG310100.1.v5.1	4074
Pavir.5NG310200.1.v5.1	1271
Pavir.5NG310400.1.v5.1	515
Pavir.5NG310473.1.v5.1	429
Pavir.5NG310600.2.v5.1	2151
Pavir.5NG310700.1.v5.1	2181
Pavir.5NG310800.3.v5.1	2133
Pavir.5NG311100.2.v5.1	1615
Pavir.5NG311300.1.v5.1	2219
Pavir.5NG311500.2.v5.1	1842
Pavir.5NG311600.2.v5.1	828
Pavir.5NG311700.3.v5.1	2259
Pavir.5NG311800.2.v5.1	1258
Pavir.5NG311873.1.v5.1	1428
Pavir.5NG311900.1.v5.1	1138
Pavir.5NG312000.1.v5.1	639
Pavir.5NG312100.1.v5.1	1026
Pavir.5NG312300.13.v5.1	3081
Pavir.5NG312373.1.v5.1	1778
Pavir.5NG312400.2.v5.1	4538
Pavir.5NG312500.2.v5.1	723
Pavir.5NG312700.1.v5.1	1470
Pavir.5NG313000.1.v5.1	1585
Pavir.5NG313500.3.v5.1	1392
Pavir.5NG313573.1.v5.1	918
Pavir.5NG313600.1.v5.1	3528
Pavir.5NG313646.1.v5.1	1858
Pavir.5NG313700.1.v5.1	1311
Pavir.5NG313800.2.v5.1	1582
Pavir.5NG313900.8.v5.1	3134
Pavir.5NG313973.1.v5.1	549
Pavir.5NG314000.2.v5.1	1751
Pavir.5NG314200.2.v5.1	3127
Pavir.5NG314273.1.v5.1	666
Pavir.5NG314300.1.v5.1	1002
Pavir.5NG314400.1.v5.1	1437
Pavir.5NG314600.4.v5.1	4815
Pavir.5NG314625.1.v5.1	1059
Pavir.5NG314825.1.v5.1	1092
Pavir.5NG314846.1.v5.1	562
Pavir.5NG314919.1.v5.1	300
Pavir.5NG315100.3.v5.1	1071
Pavir.5NG315200.4.v5.1	4796
Pavir.5NG315246.1.v5.1	405
Pavir.5NG315300.3.v5.1	2595
Pavir.5NG315400.2.v5.1	987
Pavir.5NG315500.1.v5.1	213
Pavir.5NG315546.1.v5.1	339
Pavir.5NG315600.2.v5.1	4602
Pavir.5NG315700.1.v5.1	1155
Pavir.5NG315800.1.v5.1	888
Pavir.5NG315844.1.v5.1	5505
Pavir.5NG316192.1.v5.1	1710
Pavir.5NG316200.2.v5.1	1139
Pavir.5NG316300.4.v5.1	1761
Pavir.5NG316400.2.v5.1	1557
Pavir.5NG316444.7.v5.1	5331
Pavir.5NG316600.2.v5.1	892
Pavir.5NG316800.2.v5.1	246
Pavir.5NG316819.1.v5.1	460
Pavir.5NG316842.1.v5.1	832
Pavir.5NG316944.1.v5.1	327
Pavir.5NG317044.1.v5.1	399
Pavir.5NG317100.1.v5.1	1041
Pavir.5NG317200.2.v5.1	1804
Pavir.5NG317300.1.v5.1	1359
Pavir.5NG317342.1.v5.1	108
Pavir.5NG317465.1.v5.1	807
Pavir.5NG317500.2.v5.1	1688
Pavir.5NG317600.1.v5.1	1866
Pavir.5NG317642.1.v5.1	1353
